FREQ,CALL,STATE,CITY,PWR_D,PWR_N,PWR_C,MODE,LAT,LON,STATUS,CALL_HIST,County,FIPS,Format,Network/Slogan,Notes
1030,WYCZ,TN,WHITE BLUFF,1000.0,250.0,,,36.1342,-87.2161,LICEN,"WBDX, WJKZ, WQSE",Dickson,47043,C&W,YOUNG COUNTRY 96.7,EX-WQSE //W244EK 96.7
1030,KCTA,TX,CORPUS CHRISTI,50000.0,,,,27.9334,-97.26,LICEN,,Nueces,48355,EE/SPAN. RELIGION,YOUR CHRIST. COMPANION,
1030,WGFC,VA,FLOYD,1000.0,,,,36.926,-80.2759,LICEN,,Floyd,51063,S.GSPL/C&W,NEW LIFE CHRISTIAN R.,
1030,KMAS,WA,SHELTON,10000.0,1000.0,,,47.2212,-123.0807,LICEN,,Mason,53045,OLDIES,ABC,//K277CZ 103.3
1030,WTHQ,WV,POINT PLEASANT,10000.0,,2900.0,,38.8117,-82.0996,LICEN,"WTGR, WBGS",Mason,54053,TALK,FOX THE EAGLE,CH: 2900 W //W231CY 94.1
1030,KTWO,WY,CASPER,50000.0,50000.0,,,42.8428,-106.2192,LICEN,,Natrona,56025,NEWS/TALK,FOX K-2 RADIO,//K236CX 95.1
1040,KURS,CA,SAN DIEGO,360.0,61.0,,,32.6942,-117.1223,LICEN,"KSDG, KIRS",San Diego,6073,SPANISH RELIGION,ESNE RADIO,
1040,KPPF,CO,MONUMENT,15000.0,,2000.0,,38.8189,-104.7761,LICEN,"KRTS, KKRE, KCBR",El Paso,8041,AC/TALK,SRN POWERTALK 1040,CH: 2000 W //K239CH 95.7
1040,WURN,FL,MIAMI,50000.0,5000.0,,,25.8432,-80.4198,LICEN,"WKAO, WYFX, WJNA, WJNO, WJNO, WBZT, WJNA, WLVJ",Miami-Dade,12086,SPANISH NEWS/TALK,ACTUALIDAD 1040,//W280FV 103.9
1040,WHBO,FL,PINELLAS PARK,3600.0,420.0,,,27.8475,-82.7723,LICEN,"WHBO, WMTX, WWBA",Pinellas,12103,NEWS/TALK/SPORTS,USA W1S NEWSTALK,EX-WMTX/WWBA //W233CV 94.5
1040,WPBS,GA,CONYERS,50000.0,,5500.0,,33.6809,-84.0288,LICSL,"WTPO, WPBE",Rockdale,13247,SILENT,VSAM 1040,CH: 5500 W //W256DJ 99.1
1040,KLHT,HI,HONOLULU,10000.0,10000.0,,,21.3319,-157.8908,LICEN,"KPOI, KIFH",Honolulu,15003,RELIGION,K-LIGHT THE PURE LIGHT,
1040,WHO,IA,DES MOINES,50000.0,50000.0,,,41.6528,-93.3505,LICEN,,Warren,19181,NEWS/TALK,FOX SRN NEWSRADIO 1040,
1040,WLCR,KY,MT WASHINGTON,1500.0,,,,38.0031,-85.6808,LICEN,"WSAC, WBUL",Bullitt,21029,RELIGION,EWTN SPIRIT & TRUTH,EX-WBUL //W235CZ 94.9
1040,WSGH,NC,LEWISVILLE,1100.0,,,,36.1314,-80.501,LICEN,,Yadkin,37197,C. CHRIST.,SPIRIT FM,
1040,WCHR,NJ,FLEMINGTON,15000.0,1500.0,7500.0,,40.5051,-74.9763,LICEN,"WJHR, WCHR, WNJE",Hunterdon,34019,RELIGION,NBC INSPIRATION STA.,CH: 7.5KW SOME SPAN ON SAT.
1040,WYSL,NY,AVON,27000.0,500.0,10000.0,,42.8545,-77.7106,LICEN,,Livingston,36051,NEWS/TALK,SRN VOICE OF LIBERTY,CH: 10 KW //W221CL 92.1
1040,KXPD,OR,TIGARD,2200.0,200.0,,,45.4737,-122.6604,LICEN,"KEZF, KLVP, KSKD, KLVP",Multnomah,41051,ETHNIC/TALK,SLAVIC FAMILY RADIO,EX-KEZF/KLVP/KSKD
1040,WZNA,PR,MOCA,9000.0,250.0,,,18.2753,-67.1666,LICEN,"WCXQ, WZNA, WNVI",Añasco,72011,SPANISH RELIGION,NUEVA VIDA,EX-WNVI //W238CR 95.5
1040,WJBE,TN,POWELL,10000.0,,3000.0,,36.0429,-84.0474,LICEN,"WKXT, WBZW, WQBB, WKTI, WWAM",Knox,47093,URBAN AC,JAMMIN 99.7,CH: 3KW //W259AV 99.7
1040,KGGR,TX,DALLAS,3300.0,,2800.0,,32.7788,-96.7311,LICEN,,Dallas,48113,BLK GSPL/RELIGION,GREAT GOSPEL RADIO,CH: 2800 W //K295DA 106.9
1050,WFXO,AL,ALEXANDER CITY,1000.0,48.0,,,32.9509,-85.9853,LICEN,"WXTH, WTLM, WRFS, WBNM, WLMA, WSGN",Tallapoosa,1123,C&W,KIX COUNTRY 100.3 96.3,EX-WLMA/WSGN //W242CP 96.3
1050,WWIC,AL,SCOTTSBORO,1000.0,100.0,,,34.6731,-86.053,LICEN,WCRI,Jackson,1071,CL. C&W,FOX REAL COUNTRY,//W283CM 104.5
1050,KJBN,AR,LITTLE ROCK,1000.0,19.0,,,34.7662,-92.294,LICEN,"KSOH, KWNN",Pulaski,5119,RELIGION/GOSPEL,MUSIC YOU WANT,EX-KWNN
1050,KJBN,AR,LITTLE ROCK,2500.0,19.0,,,34.6094,-92.2374,LICEN,"KSOH, KWNN",Pulaski,5119,RELIGION/GOSPEL,MUSIC YOU WANT,EX-KWNN
1050,KJPG,CA,FRAZIER PARK,10000.0,,,,35.0244,-118.919,LICEN,"KTNT, KNOB, KKGO, KTRJ, KMAP",Kern,6029,RELIGION,RELEVANT RADIO,EX-KTRJ/KMAP //K294DK 106.7
1050,KCAA,CA,LOMA LINDA,1400.0,35.0,,,33.9895,-117.187,LICEN,KBBV,Riverside,6065,TALK,INLAND TALK EXPRESS,"//K272FQ 102.3,K293CF 106.5"
1050,KTCT,CA,SAN MATEO,50000.0,10000.0,,,37.6505,-122.1516,LICEN,KOFY,Alameda,6001,SPORTS,ESPN,"EX-KOFY ""KNBR 1050"""
1050,WJSB,FL,CRESTVIEW,3100.0,,,,30.7671,-86.5852,LICEN,,Okaloosa,12091,C&W,THE GOOD COUNTRY,"//WAAZ 104.7, W266DF 101.1"
1050,WROS,FL,JACKSONVILLE,5000.0,13.0,,,30.3541,-81.739,LICEN,"WCMG, WQIK",Duval,12031,RELIGION,THE ROSE OF JAX,
1050,WJCM,FL,SEBRING,1000.0,11.0,,,27.5086,-81.422,LICEN,"WJCM, WALC",Highlands,12055,SPORTS,ESPN HIGHLANDS 1050,EX-WJCM/WALC //W292FP 106.3
1050,WFAM,GA,AUGUSTA,5000.0,82.0,,,33.4557,-81.9384,LICEN,"WHGI, WIGL",Aiken,45003,RELIGION,TODAY'S FAMILY TALK,//W255AS 98.9
1050,WMNZ,GA,MONTEZUMA,250.0,41.0,,,32.2982,-84.0338,LICEN,,Macon,13193,C&W/OLDIES,THE BIG Z,
1050,WDZ,IL,DECATUR,1000.0,250.0,,,39.815,-89.0023,LICEN,,Macon,17115,SPORTS,FOX SPORTS DECATUR,
1050,WTCA,IN,PLYMOUTH,250.0,250.0,,,41.3184,-86.3114,LICEN,,Marshall,18099,ADLT CONT,GIANT FM,//W291BQ 106.1
1050,WNES,KY,CENTRAL CITY,1000.0,172.0,,,37.2692,-87.1422,LICEN,,Muhlenberg,21177,CL. C&W,K-COUNTRY,//W284AO 104.7
1050,KVPI,LA,VILLE PLATTE,250.0,10.0,,,30.6944,-92.3129,LICEN,,Evangeline,22039,CL. C&W/CAJUN,ABC THE LEGEND,//K297CD 107.3
1050,WMSG,MD,OAKLAND,1000.0,75.0,,,39.3923,-79.3981,LICEN,,Garrett,24023,OLDIES,ABC CLASSIC HITS 1050,//W236DI 95.1
1050,WHFS,MD,SILVER SPRING,2000.0,41.0,,,39.0421,-77.0461,LICEN,"WGAY, WNTR, WKDL, WPLC, WFED, WTOP, WZAA, WTOP, WBQH",Montgomery,24031,ROCK,THE GAMUT,EX-WTOP/WBQH //W228DI 93.5
1050,WTKA,MI,ANN ARBOR,10000.0,500.0,,,42.1461,-83.6599,LICEN,"WPAG, WPZA",Washtenaw,26161,SPORTS,W1S THE BIG 1050,EX-WPZA
1050,KLOH,MN,PIPESTONE,9380.0,432.0,,,43.9953,-96.345,LICEN,,Pipestone,27117,FARM/C&W,FOX BLAZIN COUNTRY,//K231DG 94.1
1050,KMIS,MO,PORTAGEVILLE,600.0,,,,36.4253,-89.6915,LICEN,,New Madrid,29143,SPORTS,W1S FOX SPORTSRADIO,//FM 103.9
1050,KSIS,MO,SEDALIA,1000.0,86.0,,,38.7342,-93.2255,LICEN,,Pettis,29159,TALK,FOX NEWSTALK 1050,//K234CE 94.7
1050,WTWG,MS,COLUMBUS,1000.0,48.0,,,33.5101,-88.4128,LICEN,WACR,Lowndes,28087,BLK GSPL/TALK,THE NEW AM 1050,EX-WACR //W245DM 96.9
1050,KMTA,MT,MILES CITY,10000.0,136.0,,,46.4011,-105.6522,LICEN,KCCA,Custer,30017,OLDIES,SRN WW1 OLDIES 95.3,//K237DW 95.3
1050,WFSC,NC,FRANKLIN,5000.0,153.0,,,35.2112,-83.3685,LICEN,,Macon,37113,OLDIES,SMOKIES CLASSIC,HITS //W285FD 104.9
1050,WLON,NC,LINCOLNTON,1000.0,231.0,,,35.4912,-81.2673,LICEN,,Lincoln,37109,CLASSIC ROCK,ABC,//W298CK 107.5
1050,WWGP,NC,SANFORD,1000.0,161.0,,,35.4407,-79.2145,LICEN,,Lee,37105,C&W,ABC TODAYS BEST CNTRY,//W236DE 95.1
1050,KTBL,NM,LOS RANCHOS,1000.0,1000.0,,,34.9795,-106.7375,LICEN,"KMBA, KJBO, KHFN, KNML, KHTL",Bernalillo,35001,ROCK,THE PIT,EX-KHFN/KNML //K233CG 94.5
1050,WEPN,NY,NEW YORK,50000.0,50000.0,,,40.7768,-74.0518,LICEN,"WFAN, WUKQ, WEVD",Bergen,34003,SPORTS,ESPN,
1050,WGRI,OH,CINCINNATI,2500.0,250.0,,,38.9692,-84.6822,LICEN,"WZIP, WTSJ, WCVX",Warren,39165,BLK GSPL,INSPIRATION 1050&103.1,EX-WTSJ/WCVX //W276DD 103.1
1050,KKRX,OK,LAWTON,250.0,6.0,,,34.5909,-98.3531,LICEN,"KCCO, KKRX, KXCA",Comanche,40031,ROCK,X 93.7,EX-KXCA //K229DG 93.7
1050,KGTO,OK,TULSA,1000.0,22.0,,,36.1598,-96.0528,LICEN,"KFMJ, KRAV",Tulsa,40143,URBAN AC/OLDIES,ABC HEART AND SOUL,//K256CR 99.1
1050,KORE,OR,SPRINGFIELD-EUGENE,5000.0,105.0,,,44.0815,-123.1106,LICEN,,Lane,41039,SPORTS,FOX SPORTS EUGENE,//K275CX 102.9
1050,WBUT,PA,BUTLER,500.0,62.0,,,40.8976,-79.8889,LICEN,,Butler,42019,C&W,BUT KICKIN COUNTRY,//W247DF 97.3
1050,WLYC,PA,WILLIAMSPORT,1000.0,30.0,,,41.2623,-77.0328,LICEN,,Lycoming,42081,ROCK,THE GOAT 102-104-107,"FM 93.7,102.3"
1050,WAYS,SC,CONWAY,5000.0,473.0,,,33.8491,-79.0839,LICSL,"WJXY, WIQB, WHSC, WRWM",Horry,45051,SILENT,NASH ICON 106.5,EX-WRWM //W270BZ 101.9
1050,WSMT,TN,SPARTA,950.0,178.0,,,35.9545,-85.4769,LICEN,,White,47185,CONTEMP. CHRIST,SRN 105.5 THE ONE,//W288DO 105.5
1050,KCHN,TX,BROOKSHIRE,410.0,,,,29.8794,-96.0358,LICEN,KPXE,Waller,48473,ETHNIC/ASIAN/SPAN,MULTICULTURAL STATION,
1050,WBRG,VA,LYNCHBURG,3800.0,90.0,,,37.421,-79.115,LICEN,,Amherst,51009,TALK/SPORTS,SRN WW1 SUPERTALK,"//W283DA 104.5,W286CX 105.1"
1050,WVXX,VA,NORFOLK,5000.0,358.0,,,36.829,-76.2069,LICEN,"WCMS, WFOG, WXMM, WCMS",Virginia Beach,51810,SPANISH TROPICAL,LA SELECTA,EX-WCMS //W277DF 103.3
1050,KSPO,WA,DISHMAN,25000.0,260.0,,,47.5993,-117.3783,LICEN,"KEYF, KDRK, KEYF, KFIO",Spokane,53063,RELIGION,AMERICAN CHRISTIAN NET,EX-KEYF/KFIO //K249FF 97.7
1050,KBLE,WA,SEATTLE,5000.0,440.0,,,47.5634,-122.361,LICEN,,Kitsap,53035,RELIGION,EWTN SACRED HEART R.,
1050,WDVM,WI,EAU CLAIRE,860.0,260.0,,,44.7772,-91.4749,LICEN,"WOKL, WISM, WEIO",Eau Claire,55035,RELIGION,EWTN RELEVANT RADIO,EX-WEIO/WMMA //W300DB 107.9
1050,WJOK,WI,KAUKAUNA,1000.0,500.0,,,44.2475,-88.3001,LICEN,WSGC,Outagamie,55087,RELIGION,EWTN RELEVANT RADIO,EX-WQWM/WSGC //W300CM 107.9
1050,WLIP,WI,KENOSHA,250.0,250.0,,,42.5528,-87.894,LICEN,,Kenosha,55059,NEWS/TALK,FOX WW1,
1050,WAMN,WV,GREEN VALLEY,1430.0,200.0,,,37.3057,-81.1248,LICEN,,Mercer,54055,CL. C&W,WILLIE RADIO 94.5,//W233CL 94.5
1050,WLYQ,WV,PARKERSBURG,1000.0,144.0,,,39.2581,-81.5634,LICEN,WADC,Wood,54107,C&W,ABC WW1 WILLIE 94.7,EX-WADC //W234DC 94.7
1060,KDUS,AZ,TEMPE,5000.0,500.0,,,33.362,-111.9682,LICEN,KUKQ,Maricopa,4013,SPORTS,FSR VSIN PHOENIX SPRTS,EX-KUKQ
1060,KTNS,CA,OAKHURST,5000.0,23.0,,,37.2961,-119.6074,LICEN,,Madera,6039,REG. MEX.,LA MEXICANA,EX-1090 //KMEN 100.5
1060,KRCN,CO,LONGMONT,,111.0,,,40.1911,-105.1269,LICEN,KLMO,Weld,8123,RELIGION,EWTN CATHOLIC RADIO,EX-KLMO //K221GI 92.1
1060,KRCN,CO,LONGMONT,50000.0,,,,40.2808,-104.9408,LICEN,KLMO,Weld,8123,RELIGION,EWTN CATHOLIC RADIO,EX-KLMO //K221GI 92.1
1060,WIXC,FL,TITUSVILLE,50000.0,5000.0,17000.0,,28.6633,-80.9212,LICEN,"WRMF, WAMT",Brevard,12009,C&W,I AM COUNTRY 105.5,CH: 17 KW //W288DZ 105.5
1060,WKNG,GA,TALLAPOOSA,15000.0,,5000.0,,33.7351,-85.2522,LICEN,,Haralson,13143,CL. C&W,FOX KING COUNTRY,CH: 5000 W //W229CI 93.7
1060,KIPA,HI,HILO,1000.0,,,,19.6936,-155.0487,LICEN,"KAHU, KHBC",Hawaii,15001,RELIGION,CSN INTERNATIONAL,EX-KAHU/KHBC //K257GV 99.3
1060,KBGN,ID,CALDWELL,10000.0,,,,43.7202,-116.5338,LICEN,,Canyon,16027,RELIGION,VOICE OF PRAISE,
1060,WMCL,IL,MCLEANSBORO,2500.0,2.0,,,38.1045,-88.5634,LICSL,,Hamilton,17065,SILENT,WW1 CLASSIC COUNTRY,"//W233CY 94.5, W300BD 107.9"
1060,WRHL,IL,ROCHELLE,250.0,50.0,,,41.9234,-89.0584,LICEN,,Ogle,17141,CL. ROCK/OLDIES,SUPERHITS 93.5,//W228DT 93.5
1060,WJKY,KY,JAMESTOWN,1000.0,,,,37.0253,-85.073,LICEN,,Russell,21207,ADLT CONT,106.5 JACK FM,//W293DK 106.5
1060,WQOM,MA,NATICK,50000.0,2500.0,,,42.2473,-71.4248,LICEN,"WBIV, WBPS, WBIV, WJLT, WMEX, WBIX",Middlesex,25017,RELIGION,EWTN STN OF THE CROSS,EX-WJLT/WMEX/WBIX CH: 22 KW
1060,WHFB,MI,BENTON HARBOR,3000.0,1.0,2500.0,,42.0789,-86.467,LICEN,,Berrien,26021,URBAN AC/OLDIES,MOTOWN AND MORE,CH: 2500 W //W273BM 102.5
1060,KFIL,MN,PRESTON,1000.0,,,,43.6805,-92.1418,LICSL,,Fillmore,27045,SILENT,SRN TRUE COUNTRY 103,//FM 103.1
1060,KBFL,MO,SPRINGFIELD,470.0,19.0,,,37.2259,-93.3594,LICEN,"KBUG, KLSM, KTOZ",Greene,29077,SPORTS,ESPN 96.9 THE JOCK,//K245CA 96.9
1060,WKMQ,MS,TUPELO,960.0,12.0,,,34.2551,-88.6901,LICEN,"WPMX, WWZD, WNRX",Lee,28081,TALK,FOX NEWS & TALK,EX-WWZD/WNRX //W266BC 101.1
1060,WXNC,NC,MONROE,4000.0,,2400.0,,34.9879,-80.5178,LICEN,"WMAP, WKRE, WBTB",Union,37179,REG. MEX.,LA ZETA 99.1 CH:2.4 KW,"//W247CV 97.3, WNOW-1030"
1060,WCOK,NC,SPARTA,1100.0,,,,36.4821,-81.0929,LICEN,,Alleghany,37005,C&W/S. GSPL,AP GOSPEL OF MOUNTAINS,//W297CM 107.3
1060,KNLV,NE,ORD,1000.0,23.0,,,41.5714,-98.9229,LICEN,,Valley,31175,OLDIES,ABC GREATEST HITS 93.9,//K230BR 93.9
1060,KKVV,NV,LAS VEGAS,5000.0,43.0,,,36.1561,-115.2597,LICEN,,Clark,32003,RELIGION,SRN BEST NEWS RADIO,"//K261ES 100.1,K291BX 106.1"
1060,KFOY,NV,SPARKS,5000.0,500.0,,,39.5735,-119.8477,LICEN,,Washoe,32031,TALK,SRN RADIO FOR AMERICA,
1060,WILB,OH,CANTON,15000.0,,15000.0,,40.8342,-81.4298,LICEN,"WQIO, WRCW, WTOF, WRCW",Stark,39151,RELIGION,EWTN LIVING BREAD R.,EX-WTOF/WBRE CH: 15000
1060,KYW,PA,PHILADELPHIA,50000.0,50000.0,,,40.1034,-75.2485,LICEN,,Burlington,34005,NEWS,ABC NEWSRADIO,//WPHI 103.9
1060,WCGB,PR,JUANA DIAZ,5000.0,500.0,,,17.9892,-66.4752,LICEN,,Juana Díaz,72075,SPANISH RELIGION,THE ROCK,"//WBMJ-1190, WIVV-1370"
1060,KGFX,SD,PIERRE,10000.0,1000.0,,,44.2866,-100.3388,LICEN,,Stanley,46117,C&W/TALK,ABC SDS PIONEER STN,"//K296FI 107.1,K276GT 103.1"
1060,WNPC,TN,NEWPORT,1000.0,,,,35.9862,-83.1793,LICEN,"WNPC, WGGQ",Cocke,47029,C&W,BEST COUNTRY EVER,EX-WGGQ //W222AN 92.3
1060,WQMV,TN,WAVERLY,1000.0,4.0,,,36.0876,-87.8551,LICEN,"WPHC, WMQV",Humphreys,47085,OLDIES,ABC CLASSIC ROCK&ROLL,//W228DG 93.5
1060,KTSN,TX,LOCKHART,2000.0,,,,30.3205,-97.65,LICEN,"KCLT, KHJK, KFIT",Travis,48453,ROCK/AMERICANA,SUN RADIO,//K261DW 100.1
1060,KDYL,UT,SOUTH SALT LAKE,10000.0,149.0,,,40.5355,-112.078,LICEN,"KRSP, KKDS",Salt Lake,49035,SPANISH RELIGION,ESTACION DE LA FAMILIA,EX-KRSP/KKDS
1070,WAPI,AL,BIRMINGHAM,50000.0,5000.0,,,33.5521,-86.9111,LICSL,,Jefferson,1073,SILENT,ABC WW1 TALK 99.5,//WZRR 99.5
1070,KNX,CA,LOS ANGELES,50000.0,50000.0,,,33.8597,-118.3498,LICEN,,Los Angeles,6037,NEWS,ABC NEWS 1070,
1070,WNVY,FL,CANTONMENT,15000.0,28.0,,,30.5799,-87.2883,LICEN,"WJBW, WKGT",Escambia,12033,RELIGION,SRN FAITH RADIO,//W283CU 104.5 CH: 2.3 KW
1070,WWCD,FL,SOLANA,1800.0,233.0,,,26.8939,-82.0506,LICEN,WKII,Charlotte,12015,SPORTS,FSR 1070 THE ZONE,EX-WKII
1070,WFRF,FL,TALLAHASSEE,10000.0,,,,30.5096,-84.3352,LICEN,WANM,Leon,12073,SPANISH RELIGION,RADIO FE,"//WLTG-1430, W262CC 100.3"
1070,KILR,IA,ESTHERVILLE,250.0,48.0,,,43.4291,-94.8233,LICEN,,Emmet,19063,TALK,SRN WW1 NEWSTALK 1070,//K247CJ 97.3
1070,WFNI,IN,INDIANAPOLIS,50000.0,10000.0,,,39.9559,-86.3583,LICEN,WIBC,Marion,18097,SPORTS,ESPN THE FAN,
1070,KFTI,KS,WICHITA,10000.0,1000.0,,,37.7614,-97.3334,LICSL,"KFDI, KFTI, KLIO",Sedgwick,20173,SILENT,CLASSIC COUNTRY,EX-KFDA/KLIO
1070,WEKT,KY,ELKTON,500.0,18.0,,,36.8092,-87.1606,LICEN,"WSRG, WOAM",Todd,21219,CLASSIC ROCK,TODD 1070,
1070,KBCL,LA,BOSSIER CITY,250.0,,,,32.5374,-93.7246,LICEN,,Bossier,22015,RELIGION,PRAISE 1070,
1070,KSKK,MN,VERNDALE,5000.0,5000.0,,,46.3958,-94.9648,LICEN,KVKK,Wadena,27159,RELIGION,"RELEVANT RADIO, K-YES",EX-KVKK //K267CU 101.3
1070,KHMO,MO,HANNIBAL,5000.0,1000.0,,,39.6295,-91.376,LICEN,,Ralls,29173,NEWS/TALK,FOX NEWSTALK 1070,
1070,KATQ,MT,PLENTYWOOD,5000.0,50.0,,,48.767,-104.5458,LICEN,"KATQ, KHPN",Sheridan,30091,C&W/FARM,SRN R. INTERNATIONAL,//K296HF 107.1
1070,WNCT,NC,GREENVILLE,5000.0,13.0,,,35.6032,-77.4261,LICSL,,Pitt,37147,SILENT,BEACH BOOGIE & BLUES,"//W239BC 95.7, W266AV 101.1"
1070,WGOS,NC,HIGH POINT,1000.0,,,,35.9162,-80.0164,LICEN,,Davidson,37057,SPANISH RELIGION,R. NUEVA VIDA,//W248CW 97.5
1070,WKMB,NJ,STIRLING,250.0,,,,40.6765,-74.4763,LICEN,,Morris,34027,BLK GSPL,HARVEST RADIO,//W264BT 100.7
1070,WJMP,NY,PLATTSBURGH,5000.0,,,,44.6042,-73.4551,LICEN,"WKDR, WNWX, WZBZ, WDOT, WGLY, WLFE, WTWK, WPLB",Clinton,36019,URBAN HIPHOP/R&B,JUMP 103.7,//W279DE 103.7 EX-WPLB
1070,WZUN,NY,SANDY CREEK-PULASKI,2500.0,,,,43.6053,-76.1296,LICEN,WSCP,Oswego,36075,CLASSIC ROCK,SUNNY 102,"//FM 102.1, W291BU 106.1"
1070,WKOK,PA,SUNBURY,10000.0,1000.0,,,40.8817,-76.8194,LICEN,,Snyder,42109,NEWS/TALK/SPORTS,FSR NEWSRADIO 1070,
1070,WMIA,PR,ARECIBO,610.0,2500.0,,,18.4569,-66.7552,LICEN,,Arecibo,72013,SPANISH NEWS/TALK,WAPA LA PODEROSA,//W227DY 93.3
1070,WCSZ,SC,SANS SOUCI,50000.0,1500.0,,,34.9201,-82.4568,LICEN,WHYZ,Greenville,45045,SPANISH AC,LA JEFA,EX-WHYZ //W235BM 94.9
1070,WFLI,TN,LOOKOUT MOUNTAIN,50000.0,2500.0,,,35.0451,-85.3622,LICEN,,Hamilton,47065,TALK/SPORTS,FOX W1S THE BIG ONE,"//W241AF 96.1, W262DQ 100.3"
1070,WDIA,TN,MEMPHIS,50000.0,5000.0,,,35.2681,-90.0176,LICEN,,Shelby,47157,URBAN AC/OLDIES,HEART&SOUL OF MEMPHIS,
1070,KOPY,TX,ALICE,1000.0,1000.0,,,27.7778,-98.0817,LICEN,"KOPY, KDSI",Jim Wells,48249,SPANISH RELIGION,LA PODEROSA,EX-KDSI //K254AZ 98.7
1070,KNTH,TX,HOUSTON,10000.0,5000.0,,,29.9927,-95.4733,LICEN,"KCRR, KRBE, KENR, KKHT",Harris,48201,NEWS/TALK,SRN THE ANSWER,EX-KRBE/KKHT //K277DE 103.3
1070,KWEL,TX,MIDLAND,2500.0,,,,31.9623,-102.069,LICEN,,Midland,48329,NEWS/TALK,SRN ABC WW1,//K296FG 107.1
1070,WINA,VA,CHARLOTTESVILLE,5000.0,5000.0,,,38.0887,-78.5061,LICEN,,Albemarle,51003,NEWS/TALK,SRN NEWSRADIO 1070,//W255CT 98.9
1070,WTSO,WI,MADISON,10000.0,5000.0,,,42.9958,-89.3165,LICEN,,Dane,55025,SPORTS,FSR THE GAME,
1070,WBKW,WV,BECKLEY,10000.0,,7700.0,,37.7551,-81.2365,LICEN,"WJKK, WCIR, WIWS",Raleigh,54081,ROCK,93.5 THE BUZZ,//W228CF 93.5 CH: 7700 W
1080,KOAN,AK,ANCHORAGE,10000.0,10000.0,,,61.1194,-149.8975,LICEN,"KTNX, KASH, KKSD, KASH, KUDO",Anchorage,2020,SPANISH RELIGION,ESTACION DE LA FAMILIA,EX-KASH/KUDO //K236KG 95.1
1080,WKAC,AL,ATHENS,5000.0,,2500.0,,34.837,-86.9744,LICEN,,Limestone,1083,AC/OLDIES,AP GREATEST HITS,CH: 2500 W
1080,KGVY,AZ,GREEN VALLEY,1000.0,,,,31.9293,-110.997,LICEN,,Pima,4019,ADLT STNDS/OLDIES,ABC FAMILIAR FAVORITES,//K268DC 101.5
1080,KSCO,CA,SANTA CRUZ,10000.0,28.0,,,36.9615,-121.982,LICEN,"KSCO, KLRS",Santa Cruz,6087,NEWS/TALK,KSCO NEWSTALK,"//KOMY-1340, K300DD 107.9"
1080,WTIC,CT,HARTFORD,50000.0,50000.0,,,41.7776,-72.8048,LICEN,,Hartford,9003,NEWS/TALK,ABC BNN NEWSTALK 1080,
1080,WQOS,FL,CORAL GABLES,50000.0,10000.0,,,25.7484,-80.5462,LICEN,"WVCG, WTPS, WMCU, WWFH, WHIM, WKAT, WOCN",Miami-Dade,12086,RELIGION,RELEVANT RADIO,EX-WKAT/WOCN //W249DM 97.7
1080,WHOO,FL,WINTER PARK,6000.0,55.0,,,28.4669,-81.3745,LICEN,WFIV,Orange,12095,RELIGION,RELEVANT RADIO,CH: 10000 W //W284DM 104.7
1080,WFTD,GA,MARIETTA,50000.0,,30000.0,,34.0234,-84.668,LICEN,"WEKS, WECA",Cobb,13067,REG. MEX.,LA MEGA MUNDIAL,CH: 30000 W //W243DQ 96.5
1080,KOAK,IA,RED OAK,250.0,,,,41.0175,-95.2053,LICEN,"KOAK, KCSI",Montgomery,19137,C&W,ABC COUNTRY SUNSHINE,//KCSI 95.3
1080,KVNI,ID,COEUR D'ALENE,10000.0,1000.0,,,47.6163,-116.7207,LICEN,,Kootenai,16055,CLASSIC ROCK,92.5 CLASSIC HITS,//K223AN 92.5
1080,WRYT,IL,EDWARDSVILLE,500.0,20.0,380.0,,38.7995,-89.9001,LICEN,"WHRC, WHRC",Madison,17119,RELIGION,EWTN HEART OF JESUS,CH: 380 W //KHOJ-1460
1080,WNWI,IL,OAK LAWN,5000.0,2600.0,,,41.6428,-87.6456,LICEN,,Cook,17031,ETHNIC/BROKERED,SUPER ETHNIC STATION,
1080,WOKT,KY,CANNONSBURG,1800.0,,,,38.3862,-82.6979,LICEN,"WKOG, WKOT, WOKT, WYHY, WONS",Boyd,21019,RELIGION,WALK-FM,//WKAO 91.1 CH: 1000 W
1080,WKJK,KY,LOUISVILLE,10000.0,1000.0,,,38.3078,-85.8291,LICEN,"WWSN, WDJX, WRES, WHKM, WRES, WHKW",Jefferson,21111,TALK,FOX WW1 TALKRADIO 1080,EX-WHKW/WJDX/WRES
1080,WOAP,MI,OWOSSO,1000.0,,,,43.0309,-84.178,LICSL,,Shiawassee,26155,SILENT,LA PODEROSA,//W276CZ 103.1
1080,KYMN,MN,NORTHFIELD,1000.0,11.0,,,44.4866,-93.1055,LICEN,,Dakota,27037,ROCK,THE ONE,//K236CO 95.1
1080,KYMO,MO,EAST PRAIRIE,500.0,,,,36.797,-89.3554,LICEN,,Mississippi,29133,C&W,SHOTGUN RADIO 97,//K246DB 97.1
1080,WKGX,NC,LENOIR,5000.0,,2500.0,,35.9107,-81.5595,LICEN,,Caldwell,37027,OLDIES/ROCK,CLASSIC HITS 99.5,//W229CB 104.5 CH: 2500 W
1080,WWDR,NC,MURFREESBORO,930.0,,,,36.4402,-77.1358,LICEN,"WWDR, WYCM, WWDR, WINX",Northampton,37131,URBAN HIPHOP,99.5 JAMZ,EX-WYCM/WINX
